source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Unani,923,ICD-11 MMS 2024-01 Biomedicine,ED70.2,related-to,90.9,922,Alopecia areata,urd_Arab,922.Alopecia areata / Pelade,100.0
NAMASTE-Unani,924,ICD-11 MMS 2024-01 Biomedicine,ED70,related-to,78.51,923,Alopecia or hair loss,urd_Arab,923.Alopecia with loss of a layer of skin,100.0
NAMASTE-Unani,925,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,90.88,924,Hair,urd_Arab,924. hair fall.,100.0
NAMASTE-Unani,926,ICD-11 MMS 2024-01 Biomedicine,XA5Y68,related-to,83.44,925,Scalp hair,urd_Arab,925.Thinning of scalp skin with hair loss.,100.0
NAMASTE-Unani,928,ICD-11 MMS 2024-01 Biomedicine,ED73.10,equivalent,96.69,927,Premature greying of hair,urd_Arab,Premature greying of hair / Canities,94.5
NAMASTE-Unani,929,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,86.08,928,Hair,urd_Arab,928.Lengthening of hair,100.0
NAMASTE-Unani,93,ICD-11 MMS 2024-01 Biomedicine,XB2G,related-to,77.8,92,Post traumatic,urd_Arab,92.Traumatic apoplexy,100.0
NAMASTE-Unani,930,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,82.87,929,Hair,urd_Arab,929.Growing of hair.,100.0
NAMASTE-Unani,932,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,82.87,931,Hair,urd_Arab,931.Curling of hair,100.0
NAMASTE-Unani,933,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,86.17,932,Hair,urd_Arab,932.Thinning of hair,100.0
NAMASTE-Unani,934,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,88.23,933,Hair,urd_Arab,933.Straightening of hair,100.0
NAMASTE-Unani,935,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,90.31,934,Hair,urd_Arab,934. hair splitting.,100.0
NAMASTE-Unani,936,ICD-11 MMS 2024-01 Biomedicine,XA8T72,related-to,89.94,935,Hair,urd_Arab,935.Smelly hair syndrome,100.0
NAMASTE-Unani,937,ICD-11 MMS 2024-01 Biomedicine,1G00,related-to,95.97,936,Pediculosis,urd_Arab,936.Pediculosis,100.0
NAMASTE-Unani,94,ICD-11 MMS 2024-01 Biomedicine,XT16,related-to,91.5,93,Neonatal,urd_Arab,93.Neonatal apoplexy,100.0
NAMASTE-Unani,946,ICD-11 MMS 2024-01 Biomedicine,EE10.2,related-to,95.97,945,Onycholysis,urd_Arab,945. onycholysis,100.0
NAMASTE-Unani,949,ICD-11 MMS 2024-01 Biomedicine,XJ9NV,related-to,91.56,948,Contusion,urd_Arab,948.Contusion of nails,100.0
NAMASTE-Unani,950,ICD-11 MMS 2024-01 Biomedicine,EE00,equivalent,96.18,949,Hyperhidrosis,urd_Arab,949. hyperhidrosis,100.0
NAMASTE-Unani,956,ICD-11 MMS 2024-01 Biomedicine,EJ40,related-to,93.08,955,Sunburn,urd_Arab,955.Sunburn,100.0
NAMASTE-Unani,958,ICD-11 MMS 2024-01 Biomedicine,XA6TR8,related-to,85.85,957,Forehead,urd_Arab,957.Scaling of the skin of the forehead.,97.11
NAMASTE-Unani,959,ICD-11 MMS 2024-01 Biomedicine,EB01.1,related-to,80.17,958,Cold urticaria,urd_Arab,958.Urticaria,100.0
NAMASTE-Unani,960,ICD-11 MMS 2024-01 Biomedicine,EB01.1,related-to,79.93,959,Cold urticaria,urd_Arab,959. nocturnal urticaria,100.0
NAMASTE-Unani,961,ICD-11 MMS 2024-01 Biomedicine,EE02,related-to,91.8,960,Miliaria,urd_Arab,960.Miliaria rubra,100.0
NAMASTE-Unani,962,ICD-11 MMS 2024-01 Biomedicine,1F28,related-to,84.98,961,Dermatophytosis,urd_Arab,961.Ring worm / Dermatophytosis,100.0
NAMASTE-Unani,963,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,90.59,962,Acute,urd_Arab,962.Acute ring worm,100.0
NAMASTE-Unani,965,ICD-11 MMS 2024-01 Biomedicine,ED51.0,related-to,76.52,964,Acanthosis nigricans,urd_Arab,964.Ichthyosis nigricans,100.0
NAMASTE-Unani,968,ICD-11 MMS 2024-01 Biomedicine,EE12.0,related-to,79.34,967,Acute bacterial paronychia,urd_Arab,967.Paronychia,100.0
NAMASTE-Unani,969,ICD-11 MMS 2024-01 Biomedicine,1G04,related-to,93.08,968,Scabies,urd_Arab,968.Scabies,100.0
NAMASTE-Unani,97,ICD-11 MMS 2024-01 Biomedicine,MB53,equivalent,96.21,96,Hemiplegia,urd_Arab,96.Hemiplegia,100.0
NAMASTE-Unani,970,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,93.28,969,Pruritus,urd_Arab,969.Pruritus,100.0
NAMASTE-Unani,971,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,83.5,970,Pruritus,urd_Arab,970. senile pruritus,100.0
NAMASTE-Unani,972,ICD-11 MMS 2024-01 Biomedicine,ED70.50,related-to,82.77,971,Tufted folliculitis,urd_Arab,971. folliculitis,100.0
NAMASTE-Unani,973,ICD-11 MMS 2024-01 Biomedicine,1B74,related-to,77.36,972,Superficial bacterial folliculitis,urd_Arab,972. wet folliculitis,100.0
NAMASTE-Unani,974,ICD-11 MMS 2024-01 Biomedicine,1B75.4,related-to,77.27,973,Chronic deep bacterial folliculitis,urd_Arab,973. dry folliculitis,100.0
NAMASTE-Unani,976,ICD-11 MMS 2024-01 Biomedicine,EG30.0,related-to,76.05,975,Scalp folliculitis,urd_Arab,975. a type of folliculitis,100.0
NAMASTE-Unani,977,ICD-11 MMS 2024-01 Biomedicine,EC91.0,related-to,94.57,976,Nodular prurigo,urd_Arab,976.Nodular prurigo,100.0
NAMASTE-Unani,978,ICD-11 MMS 2024-01 Biomedicine,EG30.0,related-to,76.99,977,Scalp folliculitis,urd_Arab,977. bulbar folliculitis,100.0
NAMASTE-Unani,979,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,90.78,978,Chronic,urd_Arab,978.Chronic folliculitis,100.0
NAMASTE-Unani,98,ICD-11 MMS 2024-01 Biomedicine,KA44.10,related-to,78.61,97,Erb paralysis,urd_Arab,97.Paralysis due to putrefied air,100.0
NAMASTE-Unani,980,ICD-11 MMS 2024-01 Biomedicine,XA5Y68,related-to,87.3,979,Scalp hair,urd_Arab,979.Ulcuration of the scalp hair roots with intense redness,96.85
NAMASTE-Unani,981,ICD-11 MMS 2024-01 Biomedicine,XA6TR8,related-to,87.25,980,Forehead,urd_Arab,980.Spasm of skin of the forehead with itching and redness,100.0
NAMASTE-Unani,983,ICD-11 MMS 2024-01 Biomedicine,NF03.0,related-to,95.85,982,Chilblains,urd_Arab,982.Chilblains,100.0
NAMASTE-Unani,987,ICD-11 MMS 2024-01 Biomedicine,XA6CW5,related-to,83.79,986,Scalp,urd_Arab,986.Foul odour of scalp,100.0
NAMASTE-Unani,988,ICD-11 MMS 2024-01 Biomedicine,NE40,related-to,79.41,987,Superficial frostbite,urd_Arab,987. frostbite,100.0
NAMASTE-Unani,99,ICD-11 MMS 2024-01 Biomedicine,MB47.3,related-to,90.17,98,cramp,urd_Arab,98.Cramp / Convulsion / Spasm,100.0
NAMASTE-Unani,990,ICD-11 MMS 2024-01 Biomedicine,ED80,related-to,90.4,989,Acne,urd_Arab,989.Acne vulgaris,100.0
NAMASTE-Unani,991,ICD-11 MMS 2024-01 Biomedicine,1B90,related-to,77.26,990,Rat-bite fevers,urd_Arab,990.Fevers,100.0
NAMASTE-Unani,992,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,84.24,991,fever,urd_Arab,991.Fever,100.0
NAMASTE-Unani,993,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,94.12,992,ephemeral fever,urd_Arab,992.Ephemeral fever,100.0
NAMASTE-Unani,996,ICD-11 MMS 2024-01 Biomedicine,MB24.3,related-to,90.56,995,Anxiety,urd_Arab,995.Anxiety ephemeral fever,100.0
NAMASTE-Unani,997,ICD-11 MMS 2024-01 Biomedicine,MB24.1,related-to,90.17,996,Anger,urd_Arab,996.Anger ephemeral fever,100.0
NAMASTE-Unani,A,ICD-11 MMS 2024-01 Biomedicine,08,related-to,86.89,Amrāḍ-i-Niẓām-i-A‘ṣāb-o-Dimāgh,Diseases of the nervous system,urd_Arab,Amr ̣ d-i-Ni ̄ zam-i-A ̄ ni ̄ s ́ b ̣ -o-Dimāgh.Diseases of the Nervous System,88.35
NAMASTE-Unani,A-1,ICD-11 MMS 2024-01 Biomedicine,XE5F6,related-to,84.67,Bayḍa-o-Khūdha,Helmet,urd_Arab,Bayda-o-Khūdha.Organic headache / Helmet headache,100.0
NAMASTE-Unani,A-1.2,ICD-11 MMS 2024-01 Biomedicine,XE5F6,related-to,83.43,Bayḍa-o-Khūdha Ṣafrāwī,Helmet,urd_Arab,Bayda-o-Khūdha Āfrāwī. bilious helmet headache,98.41
NAMASTE-Unani,A-10,ICD-11 MMS 2024-01 Biomedicine,1B70.0,related-to,89.42,Māshrā,Erysipelas,urd_Arab,Māshrā.Erysipelas,97.34
NAMASTE-Unani,A-11,ICD-11 MMS 2024-01 Biomedicine,8D64,related-to,83.3,Mā’ al-Ra’s,Hydrocephalus,urd_Arab,Māmī al-Raṭīs.Hydrocephalus,90.91
NAMASTE-Unani,A-12,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,84.5,Subāt,Coma,urd_Arab,Subāt.Coma,100.0
NAMASTE-Unani,A-12.1,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,84.14,Subāt Sahrī,Coma,urd_Arab,Subāt Sahrī.Coma vigil,100.0
NAMASTE-Unani,A-12.6,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,86.68,Subāt Ḍu‘fī,Brain,urd_Arab,Subāt ufī.coma due to weakness of brain,96.47
NAMASTE-Unani,A-12.7,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,84.1,Subāt Ḍarbī,Coma,urd_Arab,Subāt arbī. traumatic coma,98.28
NAMASTE-Unani,A-13,ICD-11 MMS 2024-01 Biomedicine,8E02.2,related-to,76.6,Sahar,Fatal familial insomnia,urd_Arab,Sahar.Insomnia,100.0
NAMASTE-Unani,A-14,ICD-11 MMS 2024-01 Biomedicine,MB21.1,related-to,87.98,Nisyān,Amnesia,urd_Arab,Nisyān.Amnesia,100.0
NAMASTE-Unani,A-14.1,ICD-11 MMS 2024-01 Biomedicine,MB21.11,related-to,86.76,Nisyān Bārid Raṭb,Retrograde amnesia,urd_Arab,Nisyān Bārid Raṭb. forgetfulness due to coldness and moisture / Retrograde Amnesia,96.29
NAMASTE-Unani,A-14.2,ICD-11 MMS 2024-01 Biomedicine,MB21.10,related-to,87.02,Nisyān Bārid Yābis,Anterograde amnesia,urd_Arab,Nisyān Bārid Yābis. forgetfulness due to coldness and dryness / Anterograde Amnesia,100.0
NAMASTE-Unani,A-16,ICD-11 MMS 2024-01 Biomedicine,6D70,related-to,84.62,Hadhayān,Delirium,urd_Arab,Hadhayān.Delirium,100.0
NAMASTE-Unani,A-17,ICD-11 MMS 2024-01 Biomedicine,6D81,related-to,79.0,Ḥumq,Vascular dementia ischaemic subtype,urd_Arab,Ḥumq. dementia,100.0
NAMASTE-Unani,A-2,ICD-11 MMS 2024-01 Biomedicine,8A80,related-to,83.69,Shaqīqa,Migraine,urd_Arab,Shaqiqa.Migraine,100.0
NAMASTE-Unani,A-2.1,ICD-11 MMS 2024-01 Biomedicine,8A80,related-to,84.79,Shaqīqa Ḥārra,Migraine,urd_Arab,Shaqiqa Ḥārra. acute migraine,100.0
NAMASTE-Unani,A-2.2,ICD-11 MMS 2024-01 Biomedicine,8A80.2,related-to,86.48,Shaqīqa Bārida,Chronic migraine,urd_Arab,Shaqiqa Barida.Chronic migraine,100.0
NAMASTE-Unani,A-2.3,ICD-11 MMS 2024-01 Biomedicine,8A80,related-to,86.23,Shaqīqa Riyāḥī,Migraine,urd_Arab,Shaqiqa Riyāḥī | Gaseous migraine,100.0
NAMASTE-Unani,A-2.4,ICD-11 MMS 2024-01 Biomedicine,8A80,related-to,84.64,Shaqīqa Bukhārī,Migraine,urd_Arab,Shaqiqa Bukhārī. vaporous migraine,100.0
NAMASTE-Unani,A-25,ICD-11 MMS 2024-01 Biomedicine,MB48.0,related-to,87.35,Sadr-o-Duwār,Vertigo,urd_Arab,Sadr-o-Duwār.Vertigo and giddiness,100.0
NAMASTE-Unani,A-25.5,ICD-11 MMS 2024-01 Biomedicine,MB48.0,related-to,84.84,Sadr-o-Duwār Shirkī,Vertigo,urd_Arab,Sadr-o-Duwar Shirk.secondary vertigo and giddiness,98.09
NAMASTE-Unani,A-28.26,ICD-11 MMS 2024-01 Biomedicine,8A60.3,related-to,77.65,Ṣar‘ Mi'ā'ī,Epilepsy due to dementias,urd_Arab,Miʼāʼī. epilepsy due to the involvement of the intestine,93.82
NAMASTE-Unani,A-28.5,ICD-11 MMS 2024-01 Biomedicine,8A61.10,related-to,78.25,Ṣar‘ al-Aṭfāl,Benign infantile focal epilepsy with midline spikes and waves during sleep,urd_Arab,ارول العطفال.Infantile epilepsy,92.89
NAMASTE-Unani,A-28.7,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,87.19,Ṣar‘ Aṭrāfī,Extremities,urd_Arab,ara Aṭrāfī. epilepsy due to the involvement of extremities,97.65
NAMASTE-Unani,A-29.9,ICD-11 MMS 2024-01 Biomedicine,XT16,related-to,84.65,Sakta Mawlūdiyya,Neonatal,urd_Arab,Sakta Mawlūdiyya. neonatal apoplexy,100.0
NAMASTE-Unani,A-3,ICD-11 MMS 2024-01 Biomedicine,XA6ZM9,related-to,76.72,‘Iṣāba,Frontal bone,urd_Arab,Ишаба. frontal headache,97.99
NAMASTE-Unani,A-32,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,90.33,Fālij,Hemiplegia,urd_Arab,Fālij. hemiplegia,100.0
NAMASTE-Unani,A-32.2,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,88.67,Fālij Ruṭūbī Balghamī,Hemiplegia,urd_Arab,Phlegmatic hemiplegia,88.45
NAMASTE-Unani,A-32.3,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,85.31,Fālij Damawī,Hemiplegia,urd_Arab,Fālij Damawī. sanguineous hemiplegia,100.0
NAMASTE-Unani,A-32.4,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,83.68,Fālij Intiqālī Buḥrānī,Hemiplegia,urd_Arab,Fālij Intiqālī Buḥrānī. hemiplegia due to crisis,100.0
NAMASTE-Unani,A-32.5,ICD-11 MMS 2024-01 Biomedicine,MB53,related-to,87.72,Fālij Waramī,Hemiplegia,urd_Arab,Fālij Waramī. hemiplegia due to inflammation,100.0
NAMASTE-Unani,A-32.6,ICD-11 MMS 2024-01 Biomedicine,KA44.10,related-to,78.54,Abūbalqisyā,Erb paralysis,urd_Arab,Abūbalqisyā. general paralysis,100.0
NAMASTE-Unani,A-32.7,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,84.25,Fālij Asfal/Fālij Aṭrāfī,Extremities,urd_Arab,Fālij Asfal / Fālij Aṭrāfī. paralysis of extremities / lower body,98.2
NAMASTE-Unani,A-33,ICD-11 MMS 2024-01 Biomedicine,MB47.3,related-to,88.54,Tashannuj,cramp,urd_Arab,Tashannuj.Cramp/Convulsion/Spasm,100.0
NAMASTE-Unani,A-35,ICD-11 MMS 2024-01 Biomedicine,MB40.5,related-to,88.15,Dhakāwa al-Ḥiss,Hyperaesthesia,urd_Arab,Dhakāwa al-Ḥiss. hyperaesthesia of the brain,97.43
NAMASTE-Unani,A-36.1,ICD-11 MMS 2024-01 Biomedicine,XE00Z,related-to,79.31,Ṣudā‘ Ḥārr,Exposure to excessive heat,urd_Arab,udājī Ḥārr.Headache due to excessive heat,96.55
NAMASTE-Unani,A-36.10,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,84.29,Ṣudā‘ Bukhārī Khārijī,External,urd_Arab,उदाहरण बुखारी Khārijī. headache due to external vapours,91.06
NAMASTE-Unani,A-36.15,ICD-11 MMS 2024-01 Biomedicine,MB40.5,related-to,86.16,Ṣudā‘Ḥissī,Hyperaesthesia,urd_Arab,udājīḥissī.Headache due to hyperaesthesia,90.83
NAMASTE-Unani,A-36.2,ICD-11 MMS 2024-01 Biomedicine,XE4AY,related-to,78.76,Ṣudā‘ Bārid,Exposure to excessive cold,urd_Arab,udājīya Bārid.Headache due to excessive cold,93.53
NAMASTE-Unani,A-36.27,ICD-11 MMS 2024-01 Biomedicine,XA0KZ0,related-to,85.76,Ṣudā‘ Marāqī,Peritoneum,urd_Arab,udāj Marāqī.Referred Headache due to the involvement of the peritoneum,98.64
NAMASTE-Unani,A-36.42,ICD-11 MMS 2024-01 Biomedicine,XA2JL0,related-to,85.06,Ṣudā‘ Ḥijābī,Diaphragm,urd_Arab,udājī Ḥijābī.Referred headache due to morbidity of diaphragm,97.3
NAMASTE-Unani,A-36.45,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,86.2,Ṣudā‘ Aṭrāfī,Extremities,urd_Arab,udājit Aṭrāfī.Referred headache due to morbidity of extremities,94.21
NAMASTE-Unani,A-36.7,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,84.35,Ṣudā‘ Rīḥī Dākhilī,Internal,urd_Arab,udājī Rīḥī Dākhilī. headache due to internal gases,94.99
NAMASTE-Unani,A-36.8,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,82.71,Ṣudā‘ Rīḥī Khārijī,External,urd_Arab,udājī Rīḥī Khārijī. headache due to external gases,96.41
NAMASTE-Unani,A-36.9,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,85.91,Ṣudā‘ Bukhārī Dākhilī,Internal,urd_Arab,उदाहरण बुखारी दाखिली. headache due to internal vapours,88.1
NAMASTE-Unani,A-38,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,84.34,Kuzāz,Tetanus,urd_Arab,Kuzaz. tetanus,100.0
NAMASTE-Unani,A-38.6,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,87.48,Kuzāz Ṣibyānī,Tetanus,urd_Arab,Kuz ́ az ́ ibyān ́. Tetanus neonatarum,89.25
NAMASTE-Unani,A-38.7,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,81.06,Kuzāz Ḍarbī/ Kuzāz Juruḥī,Tetanus,urd_Arab,Kuzāz arbī / Kuzāz Juruḥī.Traumatic tetanus,98.87
NAMASTE-Unani,A-39,ICD-11 MMS 2024-01 Biomedicine,8B88.0,related-to,91.06,Laqwa,facial palsy,urd_Arab,Laqwa.Facial palsy,100.0
NAMASTE-Unani,A-40,ICD-11 MMS 2024-01 Biomedicine,8A04.2,related-to,81.14,Ra‘sha,Rest tremor,urd_Arab,Raqesha.Tremor,89.05
NAMASTE-Unani,A-43,ICD-11 MMS 2024-01 Biomedicine,MB47.5,related-to,90.21,Ikhtilāj,Fasciculation,urd_Arab,Ikhtilāj. Fasciculation,100.0
NAMASTE-Unani,A-45,ICD-11 MMS 2024-01 Biomedicine,8D22,related-to,76.64,Fālij Dimāghī,Ataxic cerebral palsy,urd_Arab,Falij Dimāghī.Cerebral palsy,100.0
NAMASTE-Unani,A-46,ICD-11 MMS 2024-01 Biomedicine,8B82.0,related-to,84.14,Waja‘-i-‘Aṣab-i-Thalāthī Wajhī,Trigeminal neuralgia,urd_Arab,Wajahat-i-Wajahat-i-Thalāthī Wajhī. trigeminal neuralgia,90.1
NAMASTE-Unani,A-5,ICD-11 MMS 2024-01 Biomedicine,1B11.0,related-to,83.62,Sarsām,TB meningitis,urd_Arab,Sarsām.Meningitis,100.0
NAMASTE-Unani,A-5.1,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,84.44,Sarsām Damawī/ Qarānīṭus,Acute,urd_Arab,Sarsām Damawī / Qarānīṭus.Acute meningitis,100.0
NAMASTE-Unani,A-5.5,ICD-11 MMS 2024-01 Biomedicine,XA0AK4,related-to,85.67,Sarsām Ḥaqīqī,Meninges,urd_Arab,Sarsām Ḥaqīqī. inflammation of the brain or its meninges,97.31
NAMASTE-Unani,A-5.6,ICD-11 MMS 2024-01 Biomedicine,MB47.6,related-to,85.06,Sarsām Ghayr Ḥaqīqī,Meningismus,urd_Arab,Sarsām Ghayr Ḥaqīqī | Meningismus,100.0
NAMASTE-Unani,AA,ICD-11 MMS 2024-01 Biomedicine,XA20Q1,related-to,85.96,Amrāḍ-i-Ra's,Head,urd_Arab,Amr ̣ d-i-Ra ̄ s. diseases of head,96.59
NAMASTE-Unani,AB,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,84.5,Amrāḍ-i-Dimāgh,Brain,urd_Arab,Amr ̣ d-i-Dimāgh.Diseases of the brain,91.85
NAMASTE-Unani,AC,ICD-11 MMS 2024-01 Biomedicine,DA03,related-to,75.65,Amrāḍ-i-A‘ṣāb,Diseases of tongue,urd_Arab,Amr ̣ d-i-A ̄ n ̣ aṣ ̣ a.Diseases of nerves,89.15
NAMASTE-Unani,B-1,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,84.73,Ramad/ Āshob-i-Chashm,Conjunctivitis,urd_Arab,Ramad / Āshob-i-Chashm.Acute conjunctivitis,100.0
NAMASTE-Unani,B-1.1,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,82.74,Ramad Damawī,Conjunctivitis,urd_Arab,Ramad Damaw. sanguineous conjunctivitis,97.49
NAMASTE-Unani,B-1.2,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,83.98,Ramad Ṣafrāwī,Conjunctivitis,urd_Arab,Ramad ʿAfrāwī. bilious conjunctivitis,97.16
NAMASTE-Unani,B-1.3,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,81.89,Ramad Balghamī,Conjunctivitis,urd_Arab,Ramad Balgham. phlegmatic conjunctivitis,97.66
NAMASTE-Unani,B-1.4,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,84.07,Ramad Sawdāwī,Conjunctivitis,urd_Arab,Ramad Sawdaw.Melancholic conjunctivitis,97.55
NAMASTE-Unani,B-1.5,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,84.26,Ramad Rīḥī,Conjunctivitis,urd_Arab,Ramad Rīḥī. gaseous conjunctivitis,100.0
NAMASTE-Unani,B-1.6,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,83.63,Ramad Buthūrī/ Wadaqa,Conjunctivitis,urd_Arab,Ramad Buthūrī / Wadaqa.Phlyctenular conjunctivitis,100.0
NAMASTE-Unani,B-1.7,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,84.14,Ramad Zuhrī,Conjunctivitis,urd_Arab,Ramad Zuhr.Gonococcal conjunctivitis,98.8
NAMASTE-Unani,B-1.8,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,87.88,Ramad Thaljī,Conjunctivitis,urd_Arab,Ramad Thalj. conjunctivitis due to staring at snow,97.97
NAMASTE-Unani,B-12,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,76.21,Qurūḥ al-Qarniyya,Corneal ulcer,urd_Arab,Qurūḥ al-Qarniyya. corneal ulcers,100.0
NAMASTE-Unani,B-12.1,ICD-11 MMS 2024-01 Biomedicine,XK7F,related-to,87.01,Qurūḥ al-Qarniyya Khārijiyya,Superficial,urd_Arab,Qurūḥ al-Qarniyya Khārijiyya. superficial ulcers of the cornea,98.07
NAMASTE-Unani,B-12.1.1,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,86.59,Qatām,Corneal ulcer,urd_Arab,Qatam.diffuse cloudy corneal ulcer,100.0
NAMASTE-Unani,B-12.1.2,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,86.81,Saḥāb,Corneal ulcer,urd_Arab,Saḥāb. localized cloudy corneal ulcer,100.0
NAMASTE-Unani,B-12.1.3,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,93.41,Iklīlī,Marginal corneal ulcer,urd_Arab,Iklīlī. marginal corneal ulcer,100.0
NAMASTE-Unani,B-12.2.1,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,87.0,Lūthūyūn,Corneal ulcer,urd_Arab,Lūthūyūn.clean deep corneal ulcer,100.0
NAMASTE-Unani,B-12.2.3,ICD-11 MMS 2024-01 Biomedicine,9A76,related-to,86.65,Awqūmā,Corneal ulcer,urd_Arab,Awqūmā. unclean deep corneal ulcer,100.0
NAMASTE-Unani,B-14,ICD-11 MMS 2024-01 Biomedicine,9A78.9,related-to,86.52,Dubayla al-Qarniyya,Corneal abscess,urd_Arab,Dubayla al-Qarniyya. corneal abscess,100.0
NAMASTE-Unani,B-16,ICD-11 MMS 2024-01 Biomedicine,XA4C02,related-to,83.9,Ruṭūba al-Qarniyya,Cornea,urd_Arab,Ruṭūba al-Qarniyya. cloudy cornea,100.0
NAMASTE-Unani,B-17,ICD-11 MMS 2024-01 Biomedicine,XA7D89,related-to,84.67,Yubs al-Qarniyya,Eye,urd_Arab,Yubs al-Qarniyya. dry eye,100.0
NAMASTE-Unani,B-18,ICD-11 MMS 2024-01 Biomedicine,9A11.2,related-to,94.81,Gharb,Chronic dacryocystitis,urd_Arab,Gharb.Chronic dacryocystitis,100.0
NAMASTE-Unani,B-21,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,85.14,Ṭarfa,Eyelids,urd_Arab,ṭarfa.Echchymosis of the eyelids,97.7
NAMASTE-Unani,B-22,ICD-11 MMS 2024-01 Biomedicine,ND71,related-to,82.71,Qadhā fi’l ‘Ayn,Foreign body in ear,urd_Arab,Qadhā fi āl īAyn. foreign body in eye,94.13
NAMASTE-Unani,B-23.1,ICD-11 MMS 2024-01 Biomedicine,XK7V,related-to,87.95,Dhubābī,Anterior,urd_Arab,Dhubb.Partial anterior staphyloma,95.72
NAMASTE-Unani,B-23.2,ICD-11 MMS 2024-01 Biomedicine,9B52,related-to,92.99,‘Inabī,anterior staphyloma,urd_Arab,Total anterior staphyloma,93.26
NAMASTE-Unani,B-23.3,ICD-11 MMS 2024-01 Biomedicine,XA3GW7,related-to,85.94,Tuffāḥī,Iris,urd_Arab,Tuffāḥī.Total prolapse of iris,100.0
NAMASTE-Unani,B-27,ICD-11 MMS 2024-01 Biomedicine,9B10,related-to,86.57,Nuzūl al-Mā’,Cataract,urd_Arab,Nuzūl al-Māmiyya.Cataract,90.76
NAMASTE-Unani,B-27.1,ICD-11 MMS 2024-01 Biomedicine,9B10,related-to,87.3,Ghamāmī,Cataract,urd_Arab,Ghamāmī. immature cataract resembling the blackish cloud,100.0
NAMASTE-Unani,B-27.2,ICD-11 MMS 2024-01 Biomedicine,XM1FG4,related-to,87.52,Dhi’baqī,Mercury,urd_Arab,Dhimmitu Baq. immature cataract resembling the mercury,93.23
NAMASTE-Unani,B-27.3,ICD-11 MMS 2024-01 Biomedicine,9B10,related-to,88.19,Jaṣṣī,Cataract,urd_Arab,Jaṣṣī. immature cataract resembling the piece of lime,100.0
NAMASTE-Unani,B-27.4,ICD-11 MMS 2024-01 Biomedicine,9B10,related-to,87.34,Āsmānjūnī,Cataract,urd_Arab,Āsmānjūnī. immature cataract resembling the sky colour,100.0
NAMASTE-Unani,B-27.5,ICD-11 MMS 2024-01 Biomedicine,9B10,related-to,85.95,Muntashir,Cataract,urd_Arab,Muntashir.diffuse immature cataract,100.0
NAMASTE-Unani,B-28,ICD-11 MMS 2024-01 Biomedicine,9C61,related-to,86.52,Mā’ Akhḍar,Glaucoma,urd_Arab,Māmulā Akhdar.Glaucoma,88.98
